10000000
10000000
10000000
10000000
10000000
10000000
10600000
10000000
9000000
10000000
10000000
10000000
10000000
10000000
10000000
10000000
8550000
10000000
10000000
10000000
10000000
8500000
10000000
10000000
10000000
8650000
10000000
10000000
8700000
10000000
10000000
10000000
10000000
10000000
10000000
10000000
10000000
10000000
10000000
8200000
10000000
10000000
7750000
10000000
10000000
10000000
8100000
10000000
10000000
10000000
10000000
8150000
10000000
10000000
10000000
9200000
10000000
10000000
10000000
8700000
10000000
10000000
9150000
10000000
8200000
10000000
10000000
10000000
9650000
10000000
8050000
10000000
10000000
10000000
10000000
10000000
8100000
10000000
10000000
10000000
10000000
10000000
8600000
10000000
10000000
10000000
8800000
10000000
10000000
10000000
10000000
8550000
95
10000000
10000000
10000000
9750000
10000000
10000000
9000000
7650000
10000000
8750000
10000000
8700000
9050000
9200000
8400000
10000000
10000000
10000000
10000000
9500000
9500000
9000000
9500000
9500000
9300000
10000000
10000000
8400000
10000000
10000000
10000000
10000000
10000000
10000000
8100000
10000000
10000000
10000000
10000000
7850000
9500000
9500000
9500000
8550000
9500000
9500000
9500000
9500000
9500000
8850000
10000000
10000000
10000000
8500000
10000000
10000000
10000000
10000000
10000000
8650000
10000000
9977018
10000000
9500641
7700000
9500000
9500000
9500000
9500000
9050000
10000000
9650000
10000000
9800000
8200000
48090781
10000000
10000000
10000000
10000000
8700000
10000000
10000000
10000000
10000000
8750000
10000000
10000000
10000000
10000000
8450000
10000000
4100000
4900000
9723321
8900000
10000000
10000000
10000000
10000000
8600000
10000000
9850000
7500000
10000000
8050000
10000000
10000000
10000000
7600000
9500000
9500000
10000000
9350000
9500000
9500000
